subject,signal_length,signal_length_sec,window_size_sec,mode,mean_hr,std_hr,n_windows_valid,n_windows_total
101,480,16.0,5,overlapping,69.41448457090137,4.313438949678861,5,5
101,1920,64.0,3,non_overlapping,67.9413558566482,4.168535482304611,21,21
101,1920,64.0,3,overlapping,67.994211287589,4.22596972747424,41,41
101,1920,64.0,4,non_overlapping,68.01858038575618,3.590453726876872,16,16
101,1920,64.0,4,overlapping,67.7543316643162,3.448842038291475,31,31
101,1920,64.0,5,non_overlapping,67.93237422455938,3.6796801577040044,12,12
101,1920,64.0,5,overlapping,67.79453096670113,3.197285391790587,24,24
102,160,5.3,3,non_overlapping,122.5197628458498,0.0,1,1
102,160,5.3,3,overlapping,101.80335968379447,20.716403162055336,2,2
102,160,5.3,4,non_overlapping,116.01581027667984,0.0,1,1
102,160,5.3,4,overlapping,116.01581027667984,0.0,1,1
102,160,5.3,5,non_overlapping,109.1798418972332,0.0,1,1
102,160,5.3,5,overlapping,109.1798418972332,0.0,1,1
102,320,10.7,3,non_overlapping,108.29625688321339,25.77783010644672,3,3
102,320,10.7,3,overlapping,98.25824085334955,25.202180395087073,6,6
102,320,10.7,4,non_overlapping,93.43153947501773,22.584270801662107,2,2
102,320,10.7,4,overlapping,95.34505485456572,21.03934359148712,4,4
102,320,10.7,5,non_overlapping,104.72811307050438,4.451728826728825,2,2
102,320,10.7,5,overlapping,94.4939557222166,14.922730300568706,3,3
102,480,16.0,3,non_overlapping,96.16397660310703,24.955976971348743,5,5
102,480,16.0,3,overlapping,91.65857753357754,22.63952901365909,9,9
102,480,16.0,4,non_overlapping,84.96727638303724,18.188344945655874,4,4
102,480,16.0,4,overlapping,87.74244104756526,18.259888130874916,7,7
102,480,16.0,5,non_overlapping,95.98842019494192,12.883182428375356,3,3
102,480,16.0,5,overlapping,92.63513281059866,13.79182459743401,5,5
102,1920,64.0,3,non_overlapping,81.66983005492322,18.72414412039154,21,21
102,1920,64.0,3,overlapping,79.66837411734018,16.13771549808774,41,41
102,1920,64.0,4,non_overlapping,78.64058737156563,13.426189998294323,16,16
102,1920,64.0,4,overlapping,78.3998213373038,12.669579175528126,31,31
102,1920,64.0,5,non_overlapping,80.89095877954573,12.881523218916398,12,12
102,1920,64.0,5,overlapping,79.25144978238922,11.780041619912085,24,24
103,160,5.3,3,non_overlapping,78.57142857142857,0.0,1,1
103,160,5.3,3,overlapping,99.51475155279502,20.943322981366457,2,2
103,160,5.3,4,non_overlapping,102.79503105590061,0.0,1,1
103,160,5.3,4,overlapping,102.79503105590061,0.0,1,1
103,160,5.3,5,non_overlapping,107.0910973084886,0.0,1,1
103,160,5.3,5,overlapping,107.0910973084886,0.0,1,1
103,320,10.7,3,non_overlapping,98.40485601355165,18.47534714961678,3,3
103,320,10.7,3,overlapping,102.91560794278185,19.596513411318824,6,6
103,320,10.7,4,non_overlapping,108.44438170525126,5.649350649350652,2,2
103,320,10.7,4,overlapping,103.74800018821759,8.623462787243593,4,4
103,320,10.7,5,non_overlapping,106.00582130085235,1.08527600763626,2,2
103,320,10.7,5,overlapping,111.39142086347054,7.667762470646001,3,3
103,480,16.0,3,non_overlapping,98.94658186969399,20.637065702591666,5,5
103,480,16.0,3,overlapping,100.21673556971038,20.23448308309813,9,9
103,480,16.0,4,non_overlapping,100.1002314333264,14.066886416959644,4,4
103,480,16.0,4,overlapping,100.55247739620083,11.74355384997548,7,7
103,480,16.0,5,non_overlapping,104.10476383882725,2.8307693223474004,3,3
103,480,16.0,5,overlapping,107.29447786603718,7.793633853473185,5,5
103,1920,64.0,3,non_overlapping,87.54194647833475,18.964030111681147,21,21
103,1920,64.0,3,overlapping,85.94373116927034,17.1927089325665,41,41
103,1920,64.0,4,non_overlapping,87.88652248865012,14.612886044759037,16,16
103,1920,64.0,4,overlapping,86.31637126018124,13.734114259142803,31,31
103,1920,64.0,5,non_overlapping,88.33470762065313,12.902122491810891,12,12
103,1920,64.0,5,overlapping,87.86491159288761,14.061523955788166,24,24
104,160,5.3,3,non_overlapping,75.08695652173913,0.0,1,1
104,160,5.3,3,overlapping,76.81620553359684,1.7292490118577106,2,2
104,160,5.3,4,non_overlapping,76.7697628458498,0.0,1,1
104,160,5.3,4,overlapping,76.7697628458498,0.0,1,1
104,160,5.3,5,non_overlapping,77.7794466403162,0.0,1,1
104,160,5.3,5,overlapping,77.7794466403162,0.0,1,1
104,320,10.7,3,non_overlapping,83.2620857403466,9.224547579305854,3,3
104,320,10.7,3,overlapping,81.79475415888459,8.55071477824616,6,6
104,320,10.7,4,non_overlapping,77.70143986448335,0.9316770186335432,2,2
104,320,10.7,4,overlapping,79.95806258958433,3.856666640197649,4,4
104,320,10.7,5,non_overlapping,76.55181123224601,1.227635408070185,2,2
104,320,10.7,5,overlapping,77.5994758864324,1.7888343277196195,3,3
104,480,16.0,3,non_overlapping,78.7803283672849,9.010323074849362,5,5
104,480,16.0,3,overlapping,78.44009251617948,8.445273849742186,9,9
104,480,16.0,4,non_overlapping,75.06706608608783,2.7247528922127295,4,4
104,480,16.0,4,overlapping,76.53922257866358,4.928266056974089,7,7
104,480,16.0,5,non_overlapping,74.84992543688196,2.607212365283844,3,3
104,480,16.0,5,overlapping,75.26737783955176,3.181152366816726,5,5
104,1920,64.0,3,non_overlapping,77.19137384354775,8.438694668107646,21,21
104,1920,64.0,3,overlapping,77.0178973700978,9.148160401008392,41,41
104,1920,64.0,4,non_overlapping,77.0774620533452,9.993065566059276,16,16
104,1920,64.0,4,overlapping,76.74216135664243,8.680980052838272,31,31
104,1920,64.0,5,non_overlapping,76.77386822115082,7.5019535807157745,12,12
104,1920,64.0,5,overlapping,76.86646699066776,7.456070739361062,24,24
105,160,5.3,3,non_overlapping,118.81993006993007,0.0,1,1
105,160,5.3,3,overlapping,111.7024551535421,7.1174749163879625,2,2
105,160,5.3,4,non_overlapping,110.70811796898754,0.0,1,1
105,160,5.3,4,overlapping,110.70811796898754,0.0,1,1
105,160,5.3,5,non_overlapping,105.30024323502585,0.0,1,1
105,160,5.3,5,overlapping,105.30024323502585,0.0,1,1
105,320,10.7,3,non_overlapping,89.13562886388974,20.9999668463019,3,3
105,320,10.7,3,overlapping,86.03710600993209,18.708699659181732,6,6
105,320,10.7,4,non_overlapping,92.47905898449378,18.22905898449377,2,2
105,320,10.7,4,overlapping,85.86341864657082,15.35013274170641,4,4
105,320,10.7,5,non_overlapping,89.05396777135908,16.24627546366677,2,2
105,320,10.7,5,overlapping,84.56496402148576,14.70589293311746,3,3
105,480,16.0,3,non_overlapping,84.21255140740267,17.439985350933522,5,5
105,480,16.0,3,overlapping,83.28159743892009,15.839786285091593,9,9
